year,GEOID,NAME,variable,estimate
2015,5002708275,"Bridgewater town, Windsor County, Vermont",Non-Mortgaged SMOC,761
2015,5002712250,"Cavendish town, Windsor County, Vermont",Mortgaged SMOC,1342
2015,5002712250,"Cavendish town, Windsor County, Vermont",Non-Mortgaged SMOC,547
2015,5002713675,"Chester town, Windsor County, Vermont",Mortgaged SMOC,1432
2015,5002713675,"Chester town, Windsor County, Vermont",Non-Mortgaged SMOC,633
2015,5002732275,"Hartford town, Windsor County, Vermont",Mortgaged SMOC,1674
2015,5002732275,"Hartford town, Windsor County, Vermont",Non-Mortgaged SMOC,695
2015,5002732425,"Hartland town, Windsor County, Vermont",Mortgaged SMOC,1497
2015,5002732425,"Hartland town, Windsor County, Vermont",Non-Mortgaged SMOC,765
2015,5002741275,"Ludlow town, Windsor County, Vermont",Mortgaged SMOC,1605
2015,5002741275,"Ludlow town, Windsor County, Vermont",Non-Mortgaged SMOC,646
2015,5002752900,"Norwich town, Windsor County, Vermont",Mortgaged SMOC,2734
2015,5002752900,"Norwich town, Windsor County, Vermont",Non-Mortgaged SMOC,1039
2015,5002756050,"Plymouth town, Windsor County, Vermont",Mortgaged SMOC,1375
2015,5002756050,"Plymouth town, Windsor County, Vermont",Non-Mortgaged SMOC,756
2015,5002756350,"Pomfret town, Windsor County, Vermont",Mortgaged SMOC,1804
2015,5002756350,"Pomfret town, Windsor County, Vermont",Non-Mortgaged SMOC,844
2015,5002758375,"Reading town, Windsor County, Vermont",Mortgaged SMOC,1692
2015,5002758375,"Reading town, Windsor County, Vermont",Non-Mortgaged SMOC,766
2015,5002760100,"Rochester town, Windsor County, Vermont",Mortgaged SMOC,1375
2015,5002760100,"Rochester town, Windsor County, Vermont",Non-Mortgaged SMOC,547
2015,5002760850,"Royalton town, Windsor County, Vermont",Mortgaged SMOC,1478
2015,5002760850,"Royalton town, Windsor County, Vermont",Non-Mortgaged SMOC,587
2015,5002763775,"Sharon town, Windsor County, Vermont",Mortgaged SMOC,1462
2015,5002763775,"Sharon town, Windsor County, Vermont",Non-Mortgaged SMOC,641
2015,5002769550,"Springfield town, Windsor County, Vermont",Mortgaged SMOC,1351
2015,5002769550,"Springfield town, Windsor County, Vermont",Non-Mortgaged SMOC,657
2015,5002770375,"Stockbridge town, Windsor County, Vermont",Mortgaged SMOC,1396
2015,5002770375,"Stockbridge town, Windsor County, Vermont",Non-Mortgaged SMOC,606
2015,5002777500,"Weathersfield town, Windsor County, Vermont",Mortgaged SMOC,1314
2015,5002777500,"Weathersfield town, Windsor County, Vermont",Non-Mortgaged SMOC,606
2015,5002782000,"Weston town, Windsor County, Vermont",Mortgaged SMOC,1847
2015,5002782000,"Weston town, Windsor County, Vermont",Non-Mortgaged SMOC,916
2015,5002783050,"West Windsor town, Windsor County, Vermont",Mortgaged SMOC,1629
2015,5002783050,"West Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,800
2015,5002784925,"Windsor town, Windsor County, Vermont",Mortgaged SMOC,1544
2015,5002784925,"Windsor town, Windsor County, Vermont",Non-Mortgaged SMOC,596
2015,5002785975,"Woodstock town, Windsor County, Vermont",Mortgaged SMOC,2164
2015,5002785975,"Woodstock town, Windsor County, Vermont",Non-Mortgaged SMOC,786
2016,5000100325,"Addison town, Addison County, Vermont",Mortgaged SMOC,1705
2016,5000100325,"Addison town, Addison County, Vermont",Non-Mortgaged SMOC,750
2016,5000108575,"Bridport town, Addison County, Vermont",Mortgaged SMOC,1475
2016,5000108575,"Bridport town, Addison County, Vermont",Non-Mortgaged SMOC,717
2016,5000109025,"Bristol town, Addison County, Vermont",Mortgaged SMOC,1333
2016,5000109025,"Bristol town, Addison County, Vermont",Non-Mortgaged SMOC,717
2016,5000116000,"Cornwall town, Addison County, Vermont",Mortgaged SMOC,1875
2016,5000116000,"Cornwall town, Addison County, Vermont",Non-Mortgaged SMOC,875
2016,5000126300,"Ferrisburgh town, Addison County, Vermont",Mortgaged SMOC,1708
2016,5000126300,"Ferrisburgh town, Addison County, Vermont",Non-Mortgaged SMOC,650
2016,5000128600,"Goshen town, Addison County, Vermont",Mortgaged SMOC,1375
2016,5000128600,"Goshen town, Addison County, Vermont",Non-Mortgaged SMOC,572
2016,5000129575,"Granville town, Addison County, Vermont",Mortgaged SMOC,1193
2016,5000129575,"Granville town, Addison County, Vermont",Non-Mortgaged SMOC,533
2016,5000131525,"Hancock town, Addison County, Vermont",Mortgaged SMOC,1080
2016,5000131525,"Hancock town, Addison County, Vermont",Non-Mortgaged SMOC,525
2016,5000139325,"Leicester town, Addison County, Vermont",Mortgaged SMOC,1460
2016,5000139325,"Leicester town, Addison County, Vermont",Non-Mortgaged SMOC,528
2016,5000140075,"Lincoln town, Addison County, Vermont",Mortgaged SMOC,1615
2016,5000140075,"Lincoln town, Addison County, Vermont",Non-Mortgaged SMOC,671
2016,5000144350,"Middlebury town, Addison County, Vermont",Mortgaged SMOC,1680
2016,5000144350,"Middlebury town, Addison County, Vermont",Non-Mortgaged SMOC,822
2016,5000145550,"Monkton town, Addison County, Vermont",Mortgaged SMOC,1723
2016,5000145550,"Monkton town, Addison County, Vermont",Non-Mortgaged SMOC,596
2016,5000148700,"New Haven town, Addison County, Vermont",Mortgaged SMOC,1699
2016,5000148700,"New Haven town, Addison County, Vermont",Non-Mortgaged SMOC,693
2016,5000153725,"Orwell town, Addison County, Vermont",Mortgaged SMOC,1469
2016,5000153725,"Orwell town, Addison County, Vermont",Non-Mortgaged SMOC,633
2016,5000153950,"Panton town, Addison County, Vermont",Mortgaged SMOC,1587
2016,5000153950,"Panton town, Addison County, Vermont",Non-Mortgaged SMOC,906
2016,5000159650,"Ripton town, Addison County, Vermont",Mortgaged SMOC,1475
2016,5000159650,"Ripton town, Addison County, Vermont",Non-Mortgaged SMOC,518
2016,5000162575,"Salisbury town, Addison County, Vermont",Mortgaged SMOC,1575
2016,5000162575,"Salisbury town, Addison County, Vermont",Non-Mortgaged SMOC,674
2016,5000165050,"Shoreham town, Addison County, Vermont",Mortgaged SMOC,1431
2016,5000165050,"Shoreham town, Addison County, Vermont",Non-Mortgaged SMOC,678
2016,5000170075,"Starksboro town, Addison County, Vermont",Mortgaged SMOC,1483
2016,5000170075,"Starksboro town, Addison County, Vermont",Non-Mortgaged SMOC,587
2016,5000174650,"Vergennes city, Addison County, Vermont",Mortgaged SMOC,1547
2016,5000174650,"Vergennes city, Addison County, Vermont",Non-Mortgaged SMOC,691
2016,5000176075,"Waltham town, Addison County, Vermont",Mortgaged SMOC,1546
2016,5000176075,"Waltham town, Addison County, Vermont",Non-Mortgaged SMOC,573
2016,5000183275,"Weybridge town, Addison County, Vermont",Mortgaged SMOC,1944
2016,5000183275,"Weybridge town, Addison County, Vermont",Non-Mortgaged SMOC,868
2016,5000183800,"Whiting town, Addison County, Vermont",Mortgaged SMOC,1471
2016,5000183800,"Whiting town, Addison County, Vermont",Non-Mortgaged SMOC,594
2016,5000301450,"Arlington town, Bennington County, Vermont",Mortgaged SMOC,1596
2016,5000301450,"Arlington town, Bennington County, Vermont",Non-Mortgaged SMOC,669
2016,5000304825,"Bennington town, Bennington County, Vermont",Mortgaged SMOC,1358
2016,5000304825,"Bennington town, Bennington County, Vermont",Non-Mortgaged SMOC,644
2016,5000317725,"Dorset town, Bennington County, Vermont",Mortgaged SMOC,2077
2016,5000317725,"Dorset town, Bennington County, Vermont",Non-Mortgaged SMOC,674
2016,5000327962,"Glastenbury town, Bennington County, Vermont",Mortgaged SMOC,NA
2016,5000327962,"Glastenbury town, Bennington County, Vermont",Non-Mortgaged SMOC,NA
2016,5000339025,"Landgrove town, Bennington County, Vermont",Mortgaged SMOC,4000
2016,5000339025,"Landgrove town, Bennington County, Vermont",Non-Mortgaged SMOC,945
2016,5000342850,"Manchester town, Bennington County, Vermont",Mortgaged SMOC,1866
2016,5000342850,"Manchester town, Bennington County, Vermont",Non-Mortgaged SMOC,745
2016,5000355000,"Peru town, Bennington County, Vermont",Mortgaged SMOC,1931
2016,5000355000,"Peru town, Bennington County, Vermont",Non-Mortgaged SMOC,678
2016,5000357025,"Pownal town, Bennington County, Vermont",Mortgaged SMOC,1332
2016,5000357025,"Pownal town, Bennington County, Vermont",Non-Mortgaged SMOC,566
2016,5000358600,"Readsboro town, Bennington County, Vermont",Mortgaged SMOC,1330
2016,5000358600,"Readsboro town, Bennington County, Vermont",Non-Mortgaged SMOC,595
2016,5000361000,"Rupert town, Bennington County, Vermont",Mortgaged SMOC,1199
2016,5000361000,"Rupert town, Bennington County, Vermont",Non-Mortgaged SMOC,639
2016,5000362875,"Sandgate town, Bennington County, Vermont",Mortgaged SMOC,1443
2016,5000362875,"Sandgate town, Bennington County, Vermont",Non-Mortgaged SMOC,577
2016,5000363175,"Searsburg town, Bennington County, Vermont",Mortgaged SMOC,1036
2016,5000363175,"Searsburg town, Bennington County, Vermont",Non-Mortgaged SMOC,442
2016,5000363550,"Shaftsbury town, Bennington County, Vermont",Mortgaged SMOC,1255
2016,5000363550,"Shaftsbury town, Bennington County, Vermont",Non-Mortgaged SMOC,521
2016,5000369775,"Stamford town, Bennington County, Vermont",Mortgaged SMOC,1442
2016,5000369775,"Stamford town, Bennington County, Vermont",Non-Mortgaged SMOC,636
2016,5000371425,"Sunderland town, Bennington County, Vermont",Mortgaged SMOC,1456
2016,5000371425,"Sunderland town, Bennington County, Vermont",Non-Mortgaged SMOC,581
2016,5000385075,"Winhall town, Bennington County, Vermont",Mortgaged SMOC,1824
2016,5000385075,"Winhall town, Bennington County, Vermont",Non-Mortgaged SMOC,742
2016,5000385675,"Woodford town, Bennington County, Vermont",Mortgaged SMOC,1227
2016,5000385675,"Woodford town, Bennington County, Vermont",Non-Mortgaged SMOC,515
2016,5000502875,"Barnet town, Caledonia County, Vermont",Mortgaged SMOC,1329
2016,5000502875,"Barnet town, Caledonia County, Vermont",Non-Mortgaged SMOC,572
2016,5000510450,"Burke town, Caledonia County, Vermont",Mortgaged SMOC,1232
2016,5000510450,"Burke town, Caledonia County, Vermont",Non-Mortgaged SMOC,450
2016,5000517125,"Danville town, Caledonia County, Vermont",Mortgaged SMOC,1567
2016,5000517125,"Danville town, Caledonia County, Vermont",Non-Mortgaged SMOC,570
2016,5000530550,"Groton town, Caledonia County, Vermont",Mortgaged SMOC,1129
2016,5000530550,"Groton town, Caledonia County, Vermont",Non-Mortgaged SMOC,635
2016,5000531825,"Hardwick town, Caledonia County, Vermont",Mortgaged SMOC,1341
2016,5000531825,"Hardwick town, Caledonia County, Vermont",Non-Mortgaged SMOC,588
2016,5000537900,"Kirby town, Caledonia County, Vermont",Mortgaged SMOC,1237
2016,5000537900,"Kirby town, Caledonia County, Vermont",Non-Mortgaged SMOC,521
2016,5000541725,"Lyndon town, Caledonia County, Vermont",Mortgaged SMOC,1279
2016,5000541725,"Lyndon town, Caledonia County, Vermont",Non-Mortgaged SMOC,498
2016,5000547725,"Newark town, Caledonia County, Vermont",Mortgaged SMOC,1009
2016,5000547725,"Newark town, Caledonia County, Vermont",Non-Mortgaged SMOC,443
2016,5000554400,"Peacham town, Caledonia County, Vermont",Mortgaged SMOC,1402
2016,5000554400,"Peacham town, Caledonia County, Vermont",Non-Mortgaged SMOC,666
2016,5000561525,"Ryegate town, Caledonia County, Vermont",Mortgaged SMOC,1319
2016,5000561525,"Ryegate town, Caledonia County, Vermont",Non-Mortgaged SMOC,579
2016,5000562200,"St. Johnsbury town, Caledonia County, Vermont",Mortgaged SMOC,1393
2016,5000562200,"St. Johnsbury town, Caledonia County, Vermont",Non-Mortgaged SMOC,590
2016,5000564075,"Sheffield town, Caledonia County, Vermont",Mortgaged SMOC,1157
2016,5000564075,"Sheffield town, Caledonia County, Vermont",Non-Mortgaged SMOC,417
2016,5000569925,"Stannard town, Caledonia County, Vermont",Mortgaged SMOC,1225
2016,5000569925,"Stannard town, Caledonia County, Vermont",Non-Mortgaged SMOC,533
2016,5000571575,"Sutton town, Caledonia County, Vermont",Mortgaged SMOC,1164
2016,5000571575,"Sutton town, Caledonia County, Vermont",Non-Mortgaged SMOC,519
2016,5000575700,"Walden town, Caledonia County, Vermont",Mortgaged SMOC,1272
2016,5000575700,"Walden town, Caledonia County, Vermont",Non-Mortgaged SMOC,531
2016,5000577125,"Waterford town, Caledonia County, Vermont",Mortgaged SMOC,1517
2016,5000577125,"Waterford town, Caledonia County, Vermont",Non-Mortgaged SMOC,626
2016,5000583500,"Wheelock town, Caledonia County, Vermont",Mortgaged SMOC,1170
2016,5000583500,"Wheelock town, Caledonia County, Vermont",Non-Mortgaged SMOC,427
2016,5000706550,"Bolton town, Chittenden County, Vermont",Mortgaged SMOC,1664
2016,5000706550,"Bolton town, Chittenden County, Vermont",Non-Mortgaged SMOC,693
2016,5000710300,"Buels gore, Chittenden County, Vermont",Mortgaged SMOC,NA
2016,5000710300,"Buels gore, Chittenden County, Vermont",Non-Mortgaged SMOC,NA
2016,5000710675,"Burlington city, Chittenden County, Vermont",Mortgaged SMOC,1751
2016,5000710675,"Burlington city, Chittenden County, Vermont",Non-Mortgaged SMOC,759
2016,5000713300,"Charlotte town, Chittenden County, Vermont",Mortgaged SMOC,2465
2016,5000713300,"Charlotte town, Chittenden County, Vermont",Non-Mortgaged SMOC,1100
2016,5000714875,"Colchester town, Chittenden County, Vermont",Mortgaged SMOC,1638
2016,5000714875,"Colchester town, Chittenden County, Vermont",Non-Mortgaged SMOC,690
2016,5000724175,"Essex town, Chittenden County, Vermont",Mortgaged SMOC,1877
2016,5000724175,"Essex town, Chittenden County, Vermont",Non-Mortgaged SMOC,751
2016,5000733475,"Hinesburg town, Chittenden County, Vermont",Mortgaged SMOC,1712
2016,5000733475,"Hinesburg town, Chittenden County, Vermont",Non-Mortgaged SMOC,859
2016,5000734600,"Huntington town, Chittenden County, Vermont",Mortgaged SMOC,1648
2016,5000734600,"Huntington town, Chittenden County, Vermont",Non-Mortgaged SMOC,696
2016,5000736700,"Jericho town, Chittenden County, Vermont",Mortgaged SMOC,1884
2016,5000736700,"Jericho town, Chittenden County, Vermont",Non-Mortgaged SMOC,903
2016,5000745250,"Milton town, Chittenden County, Vermont",Mortgaged SMOC,1580
2016,5000745250,"Milton town, Chittenden County, Vermont",Non-Mortgaged SMOC,599
2016,5000759275,"Richmond town, Chittenden County, Vermont",Mortgaged SMOC,1933
2016,5000759275,"Richmond town, Chittenden County, Vermont",Non-Mortgaged SMOC,800
2016,5000762050,"St. George town, Chittenden County, Vermont",Mortgaged SMOC,1761
2016,5000762050,"St. George town, Chittenden County, Vermont",Non-Mortgaged SMOC,663
2016,5000764300,"Shelburne town, Chittenden County, Vermont",Mortgaged SMOC,2226
2016,5000764300,"Shelburne town, Chittenden County, Vermont",Non-Mortgaged SMOC,757
2016,5000766175,"South Burlington city, Chittenden County, Vermont",Mortgaged SMOC,1730
2016,5000766175,"South Burlington city, Chittenden County, Vermont",Non-Mortgaged SMOC,784
2016,5000773975,"Underhill town, Chittenden County, Vermont",Mortgaged SMOC,2022
2016,5000773975,"Underhill town, Chittenden County, Vermont",Non-Mortgaged SMOC,694
2016,5000780350,"Westford town, Chittenden County, Vermont",Mortgaged SMOC,1890
2016,5000780350,"Westford town, Chittenden County, Vermont",Non-Mortgaged SMOC,803
2016,5000784475,"Williston town, Chittenden County, Vermont",Mortgaged SMOC,1799
2016,5000784475,"Williston town, Chittenden County, Vermont",Non-Mortgaged SMOC,740
2016,5000785150,"Winooski city, Chittenden County, Vermont",Mortgaged SMOC,1649
2016,5000785150,"Winooski city, Chittenden County, Vermont",Non-Mortgaged SMOC,722
2016,5000902125,"Averill town, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000902125,"Averill town, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5000902162,"Avery's gore, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000902162,"Avery's gore, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5000906325,"Bloomfield town, Essex County, Vermont",Mortgaged SMOC,1200
2016,5000906325,"Bloomfield town, Essex County, Vermont",Non-Mortgaged SMOC,434
2016,5000908725,"Brighton town, Essex County, Vermont",Mortgaged SMOC,1063
2016,5000908725,"Brighton town, Essex County, Vermont",Non-Mortgaged SMOC,492
2016,5000910075,"Brunswick town, Essex County, Vermont",Mortgaged SMOC,1167
2016,5000910075,"Brunswick town, Essex County, Vermont",Non-Mortgaged SMOC,450
2016,5000911800,"Canaan town, Essex County, Vermont",Mortgaged SMOC,1043
2016,5000911800,"Canaan town, Essex County, Vermont",Non-Mortgaged SMOC,406
2016,5000915250,"Concord town, Essex County, Vermont",Mortgaged SMOC,1217
2016,5000915250,"Concord town, Essex County, Vermont",Non-Mortgaged SMOC,386
2016,5000921250,"East Haven town, Essex County, Vermont",Mortgaged SMOC,863
2016,5000921250,"East Haven town, Essex County, Vermont",Non-Mortgaged SMOC,325
2016,5000925975,"Ferdinand town, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000925975,"Ferdinand town, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5000929125,"Granby town, Essex County, Vermont",Mortgaged SMOC,1083
2016,5000929125,"Granby town, Essex County, Vermont",Non-Mortgaged SMOC,365
2016,5000930775,"Guildhall town, Essex County, Vermont",Mortgaged SMOC,1511
2016,5000930775,"Guildhall town, Essex County, Vermont",Non-Mortgaged SMOC,529
2016,5000939700,"Lemington town, Essex County, Vermont",Mortgaged SMOC,963
2016,5000939700,"Lemington town, Essex County, Vermont",Non-Mortgaged SMOC,430
2016,5000939775,"Lewis town, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000939775,"Lewis town, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5000941425,"Lunenburg town, Essex County, Vermont",Mortgaged SMOC,1159
2016,5000941425,"Lunenburg town, Essex County, Vermont",Non-Mortgaged SMOC,471
2016,5000942475,"Maidstone town, Essex County, Vermont",Mortgaged SMOC,1359
2016,5000942475,"Maidstone town, Essex County, Vermont",Non-Mortgaged SMOC,503
2016,5000952750,"Norton town, Essex County, Vermont",Mortgaged SMOC,1208
2016,5000952750,"Norton town, Essex County, Vermont",Non-Mortgaged SMOC,490
2016,5000975175,"Victory town, Essex County, Vermont",Mortgaged SMOC,870
2016,5000975175,"Victory town, Essex County, Vermont",Non-Mortgaged SMOC,358
2016,5000976337,"Warner's grant, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000976337,"Warner's grant, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5000976562,"Warren's gore, Essex County, Vermont",Mortgaged SMOC,NA
2016,5000976562,"Warren's gore, Essex County, Vermont",Non-Mortgaged SMOC,NA
2016,5001102500,"Bakersfield town, Franklin County, Vermont",Mortgaged SMOC,1375
2016,5001102500,"Bakersfield town, Franklin County, Vermont",Non-Mortgaged SMOC,455
2016,5001105425,"Berkshire town, Franklin County, Vermont",Mortgaged SMOC,1294
2016,5001105425,"Berkshire town, Franklin County, Vermont",Non-Mortgaged SMOC,536
2016,5001124050,"Enosburgh town, Franklin County, Vermont",Mortgaged SMOC,1446
2016,5001124050,"Enosburgh town, Franklin County, Vermont",Non-Mortgaged SMOC,611
2016,5001124925,"Fairfax town, Franklin County, Vermont",Mortgaged SMOC,1632
2016,5001124925,"Fairfax town, Franklin County, Vermont",Non-Mortgaged SMOC,597
2016,5001125225,"Fairfield town, Franklin County, Vermont",Mortgaged SMOC,1586
2016,5001125225,"Fairfield town, Franklin County, Vermont",Non-Mortgaged SMOC,626
2016,5001126500,"Fletcher town, Franklin County, Vermont",Mortgaged SMOC,1616
2016,5001126500,"Fletcher town, Franklin County, Vermont",Non-Mortgaged SMOC,650
2016,5001127100,"Franklin town, Franklin County, Vermont",Mortgaged SMOC,1366
2016,5001127100,"Franklin town, Franklin County, Vermont",Non-Mortgaged SMOC,491
2016,5001127700,"Georgia town, Franklin County, Vermont",Mortgaged SMOC,1701
2016,5001127700,"Georgia town, Franklin County, Vermont",Non-Mortgaged SMOC,559
2016,5001133025,"Highgate town, Franklin County, Vermont",Mortgaged SMOC,1069
2016,5001133025,"Highgate town, Franklin County, Vermont",Non-Mortgaged SMOC,533
2016,5001145850,"Montgomery town, Franklin County, Vermont",Mortgaged SMOC,1153
2016,5001145850,"Montgomery town, Franklin County, Vermont",Non-Mortgaged SMOC,479
2016,5001159125,"Richford town, Franklin County, Vermont",Mortgaged SMOC,1203
2016,5001159125,"Richford town, Franklin County, Vermont",Non-Mortgaged SMOC,482
2016,5001161675,"St. Albans city, Franklin County, Vermont",Mortgaged SMOC,1461
2016,5001161675,"St. Albans city, Franklin County, Vermont",Non-Mortgaged SMOC,646
2016,5001161750,"St. Albans town, Franklin County, Vermont",Mortgaged SMOC,1602
2016,5001161750,"St. Albans town, Franklin County, Vermont",Non-Mortgaged SMOC,574
2016,5001164600,"Sheldon town, Franklin County, Vermont",Mortgaged SMOC,1434
2016,5001164600,"Sheldon town, Franklin County, Vermont",Non-Mortgaged SMOC,549
2016,5001171725,"Swanton town, Franklin County, Vermont",Mortgaged SMOC,1489
2016,5001171725,"Swanton town, Franklin County, Vermont",Non-Mortgaged SMOC,606
2016,5001300860,"Alburgh town, Grand Isle County, Vermont",Mortgaged SMOC,1318
2016,5001300860,"Alburgh town, Grand Isle County, Vermont",Non-Mortgaged SMOC,596
2016,5001329275,"Grand Isle town, Grand Isle County, Vermont",Mortgaged SMOC,1865
2016,5001329275,"Grand Isle town, Grand Isle County, Vermont",Non-Mortgaged SMOC,809
2016,5001335875,"Isle La Motte town, Grand Isle County, Vermont",Mortgaged SMOC,1484
2016,5001335875,"Isle La Motte town, Grand Isle County, Vermont",Non-Mortgaged SMOC,646
2016,5001350650,"North Hero town, Grand Isle County, Vermont",Mortgaged SMOC,1804
2016,5001350650,"North Hero town, Grand Isle County, Vermont",Non-Mortgaged SMOC,888
2016,5001367000,"South Hero town, Grand Isle County, Vermont",Mortgaged SMOC,1859
2016,5001367000,"South Hero town, Grand Isle County, Vermont",Non-Mortgaged SMOC,963
2016,5001504375,"Belvidere town, Lamoille County, Vermont",Mortgaged SMOC,1250
2016,5001504375,"Belvidere town, Lamoille County, Vermont",Non-Mortgaged SMOC,538
2016,5001511500,"Cambridge town, Lamoille County, Vermont",Mortgaged SMOC,1547
2016,5001511500,"Cambridge town, Lamoille County, Vermont",Non-Mortgaged SMOC,626
2016,5001523500,"Eden town, Lamoille County, Vermont",Mortgaged SMOC,1234
2016,5001523500,"Eden town, Lamoille County, Vermont",Non-Mortgaged SMOC,498
2016,5001523725,"Elmore town, Lamoille County, Vermont",Mortgaged SMOC,1679
2016,5001523725,"Elmore town, Lamoille County, Vermont",Non-Mortgaged SMOC,652
2016,5001535050,"Hyde Park town, Lamoille County, Vermont",Mortgaged SMOC,1325
2016,5001535050,"Hyde Park town, Lamoille County, Vermont",Non-Mortgaged SMOC,583
2016,5001537075,"Johnson town, Lamoille County, Vermont",Mortgaged SMOC,1308
2016,5001537075,"Johnson town, Lamoille County, Vermont",Non-Mortgaged SMOC,616
2016,5001546675,"Morristown town, Lamoille County, Vermont",Mortgaged SMOC,1490
2016,5001546675,"Morristown town, Lamoille County, Vermont",Non-Mortgaged SMOC,708
2016,5001570525,"Stowe town, Lamoille County, Vermont",Mortgaged SMOC,2086
2016,5001570525,"Stowe town, Lamoille County, Vermont",Non-Mortgaged SMOC,914
2016,5001577425,"Waterville town, Lamoille County, Vermont",Mortgaged SMOC,1414
2016,5001577425,"Waterville town, Lamoille County, Vermont",Non-Mortgaged SMOC,539
2016,5001585375,"Wolcott town, Lamoille County, Vermont",Mortgaged SMOC,1456
2016,5001585375,"Wolcott town, Lamoille County, Vermont",Non-Mortgaged SMOC,636
2016,5001707375,"Bradford town, Orange County, Vermont",Mortgaged SMOC,1520
2016,5001707375,"Bradford town, Orange County, Vermont",Non-Mortgaged SMOC,677
2016,5001707600,"Braintree town, Orange County, Vermont",Mortgaged SMOC,1387
2016,5001707600,"Braintree town, Orange County, Vermont",Non-Mortgaged SMOC,578
2016,5001709325,"Brookfield town, Orange County, Vermont",Mortgaged SMOC,1406
2016,5001709325,"Brookfield town, Orange County, Vermont",Non-Mortgaged SMOC,503
2016,5001713525,"Chelsea town, Orange County, Vermont",Mortgaged SMOC,1247
2016,5001713525,"Chelsea town, Orange County, Vermont",Non-Mortgaged SMOC,621
2016,5001715700,"Corinth town, Orange County, Vermont",Mortgaged SMOC,1190
2016,5001715700,"Corinth town, Orange County, Vermont",Non-Mortgaged SMOC,500
2016,5001725675,"Fairlee town, Orange County, Vermont",Mortgaged SMOC,1513
2016,5001725675,"Fairlee town, Orange County, Vermont",Non-Mortgaged SMOC,704
2016,5001748175,"Newbury town, Orange County, Vermont",Mortgaged SMOC,1235
2016,5001748175,"Newbury town, Orange County, Vermont",Non-Mortgaged SMOC,659
2016,5001753425,"Orange town, Orange County, Vermont",Mortgaged SMOC,1246
2016,5001753425,"Orange town, Orange County, Vermont",Non-Mortgaged SMOC,475
2016,5001758075,"Randolph town, Orange County, Vermont",Mortgaged SMOC,1551
2016,5001758075,"Randolph town, Orange County, Vermont",Non-Mortgaged SMOC,540
2016,5001770675,"Strafford town, Orange County, Vermont",Mortgaged SMOC,1705
2016,5001770675,"Strafford town, Orange County, Vermont",Non-Mortgaged SMOC,659
2016,5001772400,"Thetford town, Orange County, Vermont",Mortgaged SMOC,1767
2016,5001772400,"Thetford town, Orange County, Vermont",Non-Mortgaged SMOC,697
2016,5001773075,"Topsham town, Orange County, Vermont",Mortgaged SMOC,1286
2016,5001773075,"Topsham town, Orange County, Vermont",Non-Mortgaged SMOC,600
2016,5001773675,"Tunbridge town, Orange County, Vermont",Mortgaged SMOC,1482
2016,5001773675,"Tunbridge town, Orange County, Vermont",Non-Mortgaged SMOC,702
2016,5001774950,"Vershire town, Orange County, Vermont",Mortgaged SMOC,1239
2016,5001774950,"Vershire town, Orange County, Vermont",Non-Mortgaged SMOC,602
2016,5001776750,"Washington town, Orange County, Vermont",Mortgaged SMOC,1261
2016,5001776750,"Washington town, Orange County, Vermont",Non-Mortgaged SMOC,552
2016,5001779975,"West Fairlee town, Orange County, Vermont",Mortgaged SMOC,1466
2016,5001779975,"West Fairlee town, Orange County, Vermont",Non-Mortgaged SMOC,631
2016,5001784175,"Williamstown town, Orange County, Vermont",Mortgaged SMOC,1417
2016,5001784175,"Williamstown town, Orange County, Vermont",Non-Mortgaged SMOC,536
2016,5001900475,"Albany town, Orleans County, Vermont",Mortgaged SMOC,1161
2016,5001900475,"Albany town, Orleans County, Vermont",Non-Mortgaged SMOC,480
2016,5001903550,"Barton town, Orleans County, Vermont",Mortgaged SMOC,1076
2016,5001903550,"Barton town, Orleans County, Vermont",Non-Mortgaged SMOC,523
2016,5001909850,"Brownington town, Orleans County, Vermont",Mortgaged SMOC,1151
2016,5001909850,"Brownington town, Orleans County, Vermont",Non-Mortgaged SMOC,498
2016,5001913150,"Charleston town, Orleans County, Vermont",Mortgaged SMOC,1123
2016,5001913150,"Charleston town, Orleans County, Vermont",Non-Mortgaged SMOC,492
2016,5001916150,"Coventry town, Orleans County, Vermont",Mortgaged SMOC,1352
2016,5001916150,"Coventry town, Orleans County, Vermont",Non-Mortgaged SMOC,442
2016,5001916300,"Craftsbury town, Orleans County, Vermont",Mortgaged SMOC,1195
2016,5001916300,"Craftsbury town, Orleans County, Vermont",Non-Mortgaged SMOC,645
2016,5001917350,"Derby town, Orleans County, Vermont",Mortgaged SMOC,1336
2016,5001917350,"Derby town, Orleans County, Vermont",Non-Mortgaged SMOC,532
2016,5001928075,"Glover town, Orleans County, Vermont",Mortgaged SMOC,1159
2016,5001928075,"Glover town, Orleans County, Vermont",Non-Mortgaged SMOC,564
2016,5001930175,"Greensboro town, Orleans County, Vermont",Mortgaged SMOC,1287
