"","X_geoid","NAME","Year","Population"
"1035",5002712250,"Cavendish town, Windsor County, Vermont","1810",1295
"1036",5002712250,"Cavendish town, Windsor County, Vermont","1820",1551
"1037",5002712250,"Cavendish town, Windsor County, Vermont","1830",1498
"1038",5002712250,"Cavendish town, Windsor County, Vermont","1840",1427
"1039",5002712250,"Cavendish town, Windsor County, Vermont","1850",1576
"1040",5002712250,"Cavendish town, Windsor County, Vermont","1860",1509
"1041",5002712250,"Cavendish town, Windsor County, Vermont","1870",1823
"1042",5002712250,"Cavendish town, Windsor County, Vermont","1880",1276
"1043",5002712250,"Cavendish town, Windsor County, Vermont","1890",1172
"1044",5002712250,"Cavendish town, Windsor County, Vermont","1900",1352
"1045",5002712250,"Cavendish town, Windsor County, Vermont","1910",1208
"1046",5002712250,"Cavendish town, Windsor County, Vermont","1920",1319
"1047",5002712250,"Cavendish town, Windsor County, Vermont","1930",1418
"1048",5002712250,"Cavendish town, Windsor County, Vermont","1940",1598
"1049",5002712250,"Cavendish town, Windsor County, Vermont","1950",1374
"1050",5002712250,"Cavendish town, Windsor County, Vermont","1960",1223
"1051",5002712250,"Cavendish town, Windsor County, Vermont","1970",1264
"1052",5002712250,"Cavendish town, Windsor County, Vermont","1980",1355
"1053",5002712250,"Cavendish town, Windsor County, Vermont","1990",1323
"1054",5002712250,"Cavendish town, Windsor County, Vermont","2000",1470
"1055",5002712250,"Cavendish town, Windsor County, Vermont","2010",1367
"1056",5002712250,"Cavendish town, Windsor County, Vermont","2020",1392
"1057",5001913150,"Charleston town, Orleans County, Vermont","1791",0
"1058",5001913150,"Charleston town, Orleans County, Vermont","1800",0
"1059",5001913150,"Charleston town, Orleans County, Vermont","1810",56
"1060",5001913150,"Charleston town, Orleans County, Vermont","1820",90
"1061",5001913150,"Charleston town, Orleans County, Vermont","1830",564
"1062",5001913150,"Charleston town, Orleans County, Vermont","1840",731
"1063",5001913150,"Charleston town, Orleans County, Vermont","1850",1009
"1064",5001913150,"Charleston town, Orleans County, Vermont","1860",1160
"1065",5001913150,"Charleston town, Orleans County, Vermont","1870",1278
"1066",5001913150,"Charleston town, Orleans County, Vermont","1880",1204
"1067",5001913150,"Charleston town, Orleans County, Vermont","1890",1058
"1068",5001913150,"Charleston town, Orleans County, Vermont","1900",1025
"1069",5001913150,"Charleston town, Orleans County, Vermont","1910",993
"1070",5001913150,"Charleston town, Orleans County, Vermont","1920",921
"1071",5001913150,"Charleston town, Orleans County, Vermont","1930",895
"1072",5001913150,"Charleston town, Orleans County, Vermont","1940",834
"1073",5001913150,"Charleston town, Orleans County, Vermont","1950",764
"1074",5001913150,"Charleston town, Orleans County, Vermont","1960",668
"1075",5001913150,"Charleston town, Orleans County, Vermont","1970",654
"1076",5001913150,"Charleston town, Orleans County, Vermont","1980",851
"1077",5001913150,"Charleston town, Orleans County, Vermont","1990",844
"1078",5001913150,"Charleston town, Orleans County, Vermont","2000",895
"1079",5001913150,"Charleston town, Orleans County, Vermont","2010",1023
"1080",5001913150,"Charleston town, Orleans County, Vermont","2020",1021
"1081",5000713300,"Charlotte town, Chittenden County, Vermont","1791",635
"1082",5000713300,"Charlotte town, Chittenden County, Vermont","1800",1231
"1083",5000713300,"Charlotte town, Chittenden County, Vermont","1810",1679
"1084",5000713300,"Charlotte town, Chittenden County, Vermont","1820",1625
"1085",5000713300,"Charlotte town, Chittenden County, Vermont","1830",1702
"1086",5000713300,"Charlotte town, Chittenden County, Vermont","1840",1620
"1087",5000713300,"Charlotte town, Chittenden County, Vermont","1850",1634
"1088",5000713300,"Charlotte town, Chittenden County, Vermont","1860",1589
"1089",5000713300,"Charlotte town, Chittenden County, Vermont","1870",1430
"1090",5000713300,"Charlotte town, Chittenden County, Vermont","1880",1342
"1091",5000713300,"Charlotte town, Chittenden County, Vermont","1890",1240
"1092",5000713300,"Charlotte town, Chittenden County, Vermont","1900",1254
"1093",5000713300,"Charlotte town, Chittenden County, Vermont","1910",1163
"1094",5000713300,"Charlotte town, Chittenden County, Vermont","1920",1160
"1095",5000713300,"Charlotte town, Chittenden County, Vermont","1930",1089
"1096",5000713300,"Charlotte town, Chittenden County, Vermont","1940",1082
"1097",5000713300,"Charlotte town, Chittenden County, Vermont","1950",1215
"1098",5000713300,"Charlotte town, Chittenden County, Vermont","1960",1271
"1099",5000713300,"Charlotte town, Chittenden County, Vermont","1970",1802
"1100",5000713300,"Charlotte town, Chittenden County, Vermont","1980",2561
"1101",5000713300,"Charlotte town, Chittenden County, Vermont","1990",3148
"1102",5000713300,"Charlotte town, Chittenden County, Vermont","2000",3569
"1103",5000713300,"Charlotte town, Chittenden County, Vermont","2010",3754
"1104",5000713300,"Charlotte town, Chittenden County, Vermont","2020",3912
"1105",5001713525,"Chelsea town, Orange County, Vermont","1791",239
"1106",5001713525,"Chelsea town, Orange County, Vermont","1800",896
"1107",5001713525,"Chelsea town, Orange County, Vermont","1810",1327
"1108",5001713525,"Chelsea town, Orange County, Vermont","1820",1462
"1109",5001713525,"Chelsea town, Orange County, Vermont","1830",1958
"1110",5001713525,"Chelsea town, Orange County, Vermont","1840",1959
"1111",5001713525,"Chelsea town, Orange County, Vermont","1850",1958
"1112",5001713525,"Chelsea town, Orange County, Vermont","1860",1757
"1113",5001713525,"Chelsea town, Orange County, Vermont","1870",1526
"1114",5001713525,"Chelsea town, Orange County, Vermont","1880",1462
"1115",5001713525,"Chelsea town, Orange County, Vermont","1890",1230
"1116",5001713525,"Chelsea town, Orange County, Vermont","1900",1070
"1117",5001713525,"Chelsea town, Orange County, Vermont","1910",1074
"1118",5001713525,"Chelsea town, Orange County, Vermont","1920",1087
"1119",5001713525,"Chelsea town, Orange County, Vermont","1930",1004
"1120",5001713525,"Chelsea town, Orange County, Vermont","1940",1013
"1121",5001713525,"Chelsea town, Orange County, Vermont","1950",1025
"1122",5001713525,"Chelsea town, Orange County, Vermont","1960",957
"1123",5001713525,"Chelsea town, Orange County, Vermont","1970",983
"1124",5001713525,"Chelsea town, Orange County, Vermont","1980",1091
"1125",5001713525,"Chelsea town, Orange County, Vermont","1990",1166
"1126",5001713525,"Chelsea town, Orange County, Vermont","2000",1250
"1127",5001713525,"Chelsea town, Orange County, Vermont","2010",1238
"1128",5001713525,"Chelsea town, Orange County, Vermont","2020",1233
"1129",5002713675,"Chester town, Windsor County, Vermont","1791",981
"1130",5002713675,"Chester town, Windsor County, Vermont","1800",1878
"1131",5002713675,"Chester town, Windsor County, Vermont","1810",2370
"1132",5002713675,"Chester town, Windsor County, Vermont","1820",2495
"1133",5002713675,"Chester town, Windsor County, Vermont","1830",2320
"1134",5002713675,"Chester town, Windsor County, Vermont","1840",2305
"1135",5002713675,"Chester town, Windsor County, Vermont","1850",2001
"1136",5002713675,"Chester town, Windsor County, Vermont","1860",2126
"1137",5002713675,"Chester town, Windsor County, Vermont","1870",2052
"1138",5002713675,"Chester town, Windsor County, Vermont","1880",1901
"1139",5002713675,"Chester town, Windsor County, Vermont","1890",1787
"1140",5002713675,"Chester town, Windsor County, Vermont","1900",1775
"1141",5002713675,"Chester town, Windsor County, Vermont","1910",1784
"1142",5002713675,"Chester town, Windsor County, Vermont","1920",1633
"1143",5002713675,"Chester town, Windsor County, Vermont","1930",1666
"1144",5002713675,"Chester town, Windsor County, Vermont","1940",1740
"1145",5002713675,"Chester town, Windsor County, Vermont","1950",1981
"1146",5002713675,"Chester town, Windsor County, Vermont","1960",2318
"1147",5002713675,"Chester town, Windsor County, Vermont","1970",2371
"1148",5002713675,"Chester town, Windsor County, Vermont","1980",2791
"1149",5002713675,"Chester town, Windsor County, Vermont","1990",2832
"1150",5002713675,"Chester town, Windsor County, Vermont","2000",3044
"1151",5002713675,"Chester town, Windsor County, Vermont","2010",3154
"1152",5002713675,"Chester town, Windsor County, Vermont","2020",3005
"1153",5002114350,"Chittenden town, Rutland County, Vermont","1791",159
"1154",5002114350,"Chittenden town, Rutland County, Vermont","1800",327
"1155",5002114350,"Chittenden town, Rutland County, Vermont","1810",446
"1156",5002114350,"Chittenden town, Rutland County, Vermont","1820",528
"1157",5002114350,"Chittenden town, Rutland County, Vermont","1830",610
"1158",5002114350,"Chittenden town, Rutland County, Vermont","1840",644
"1159",5002114350,"Chittenden town, Rutland County, Vermont","1850",675
"1160",5002114350,"Chittenden town, Rutland County, Vermont","1860",763
"1161",5002114350,"Chittenden town, Rutland County, Vermont","1870",802
"1162",5002114350,"Chittenden town, Rutland County, Vermont","1880",1092
"1163",5002114350,"Chittenden town, Rutland County, Vermont","1890",730
"1164",5002114350,"Chittenden town, Rutland County, Vermont","1900",621
"1165",5002114350,"Chittenden town, Rutland County, Vermont","1910",563
"1166",5002114350,"Chittenden town, Rutland County, Vermont","1920",472
"1167",5002114350,"Chittenden town, Rutland County, Vermont","1930",341
"1168",5002114350,"Chittenden town, Rutland County, Vermont","1940",379
"1169",5002114350,"Chittenden town, Rutland County, Vermont","1950",424
"1170",5002114350,"Chittenden town, Rutland County, Vermont","1960",460
"1171",5002114350,"Chittenden town, Rutland County, Vermont","1970",646
"1172",5002114350,"Chittenden town, Rutland County, Vermont","1980",927
"1173",5002114350,"Chittenden town, Rutland County, Vermont","1990",1102
"1174",5002114350,"Chittenden town, Rutland County, Vermont","2000",1182
"1175",5002114350,"Chittenden town, Rutland County, Vermont","2010",1258
"1176",5002114350,"Chittenden town, Rutland County, Vermont","2020",1237
"1177",5002114500,"Clarendon town, Rutland County, Vermont","1791",1480
"1178",5002114500,"Clarendon town, Rutland County, Vermont","1800",1789
"1179",5002114500,"Clarendon town, Rutland County, Vermont","1810",1797
"1180",5002114500,"Clarendon town, Rutland County, Vermont","1820",1712
"1181",5002114500,"Clarendon town, Rutland County, Vermont","1830",1585
"1182",5002114500,"Clarendon town, Rutland County, Vermont","1840",1549
"1183",5002114500,"Clarendon town, Rutland County, Vermont","1850",1477
"1184",5002114500,"Clarendon town, Rutland County, Vermont","1860",1237
"1185",5002114500,"Clarendon town, Rutland County, Vermont","1870",1173
"1186",5002114500,"Clarendon town, Rutland County, Vermont","1880",1105
"1187",5002114500,"Clarendon town, Rutland County, Vermont","1890",928
"1188",5002114500,"Clarendon town, Rutland County, Vermont","1900",915
"1189",5002114500,"Clarendon town, Rutland County, Vermont","1910",857
"1190",5002114500,"Clarendon town, Rutland County, Vermont","1920",826
"1191",5002114500,"Clarendon town, Rutland County, Vermont","1930",883
"1192",5002114500,"Clarendon town, Rutland County, Vermont","1940",868
"1193",5002114500,"Clarendon town, Rutland County, Vermont","1950",1102
"1194",5002114500,"Clarendon town, Rutland County, Vermont","1960",1091
"1195",5002114500,"Clarendon town, Rutland County, Vermont","1970",1537
"1196",5002114500,"Clarendon town, Rutland County, Vermont","1980",2372
"1197",5002114500,"Clarendon town, Rutland County, Vermont","1990",2835
"1198",5002114500,"Clarendon town, Rutland County, Vermont","2000",2811
"1199",5002114500,"Clarendon town, Rutland County, Vermont","2010",2571
"1200",5002114500,"Clarendon town, Rutland County, Vermont","2020",2412
"1201",5000714875,"Colchester town, Chittenden County, Vermont","1791",137
"1202",5000714875,"Colchester town, Chittenden County, Vermont","1800",347
"1203",5000714875,"Colchester town, Chittenden County, Vermont","1810",659
"1204",5000714875,"Colchester town, Chittenden County, Vermont","1820",1192
"1205",5000714875,"Colchester town, Chittenden County, Vermont","1830",1489
"1206",5000714875,"Colchester town, Chittenden County, Vermont","1840",1739
"1207",5000714875,"Colchester town, Chittenden County, Vermont","1850",2575
"1208",5000714875,"Colchester town, Chittenden County, Vermont","1860",3041
"1209",5000714875,"Colchester town, Chittenden County, Vermont","1870",3911
"1210",5000714875,"Colchester town, Chittenden County, Vermont","1880",4421
"1211",5000714875,"Colchester town, Chittenden County, Vermont","1890",5143
"1212",5000714875,"Colchester town, Chittenden County, Vermont","1900",5352
"1213",5000714875,"Colchester town, Chittenden County, Vermont","1910",6450
"1214",5000714875,"Colchester town, Chittenden County, Vermont","1920",6627
"1215",5000714875,"Colchester town, Chittenden County, Vermont","1930",2638
"1216",5000714875,"Colchester town, Chittenden County, Vermont","1940",3031
"1217",5000714875,"Colchester town, Chittenden County, Vermont","1950",3897
"1218",5000714875,"Colchester town, Chittenden County, Vermont","1960",4718
"1219",5000714875,"Colchester town, Chittenden County, Vermont","1970",8776
"1220",5000714875,"Colchester town, Chittenden County, Vermont","1980",12629
"1221",5000714875,"Colchester town, Chittenden County, Vermont","1990",14731
"1222",5000714875,"Colchester town, Chittenden County, Vermont","2000",16986
"1223",5000714875,"Colchester town, Chittenden County, Vermont","2010",17067
"1224",5000714875,"Colchester town, Chittenden County, Vermont","2020",17524
"1225",5000915250,"Concord town, Essex County, Vermont","1791",49
"1226",5000915250,"Concord town, Essex County, Vermont","1800",322
"1227",5000915250,"Concord town, Essex County, Vermont","1810",232
"1228",5000915250,"Concord town, Essex County, Vermont","1820",806
"1229",5000915250,"Concord town, Essex County, Vermont","1830",1031
"1230",5000915250,"Concord town, Essex County, Vermont","1840",1024
"1231",5000915250,"Concord town, Essex County, Vermont","1850",1153
"1232",5000915250,"Concord town, Essex County, Vermont","1860",1291
"1233",5000915250,"Concord town, Essex County, Vermont","1870",1276
"1234",5000915250,"Concord town, Essex County, Vermont","1880",1612
"1235",5000915250,"Concord town, Essex County, Vermont","1890",1425
"1236",5000915250,"Concord town, Essex County, Vermont","1900",1129
"1237",5000915250,"Concord town, Essex County, Vermont","1910",1080
"1238",5000915250,"Concord town, Essex County, Vermont","1920",1102
"1239",5000915250,"Concord town, Essex County, Vermont","1930",1043
"1240",5000915250,"Concord town, Essex County, Vermont","1940",923
"1241",5000915250,"Concord town, Essex County, Vermont","1950",979
"1242",5000915250,"Concord town, Essex County, Vermont","1960",956
"1243",5000915250,"Concord town, Essex County, Vermont","1970",896
"1244",5000915250,"Concord town, Essex County, Vermont","1980",1125
"1245",5000915250,"Concord town, Essex County, Vermont","1990",1093
"1246",5000915250,"Concord town, Essex County, Vermont","2000",1196
"1247",5000915250,"Concord town, Essex County, Vermont","2010",1235
"1248",5000915250,"Concord town, Essex County, Vermont","2020",1141
"1249",5001715700,"Corinth town, Orange County, Vermont","1791",578
"1250",5001715700,"Corinth town, Orange County, Vermont","1800",1410
"1251",5001715700,"Corinth town, Orange County, Vermont","1810",1876
"1252",5001715700,"Corinth town, Orange County, Vermont","1820",1907
"1253",5001715700,"Corinth town, Orange County, Vermont","1830",1953
"1254",5001715700,"Corinth town, Orange County, Vermont","1840",1970
"1255",5001715700,"Corinth town, Orange County, Vermont","1850",1806
"1256",5001715700,"Corinth town, Orange County, Vermont","1860",1627
"1257",5001715700,"Corinth town, Orange County, Vermont","1870",1470
"1258",5001715700,"Corinth town, Orange County, Vermont","1880",1627
"1259",5001715700,"Corinth town, Orange County, Vermont","1890",1027
"1260",5001715700,"Corinth town, Orange County, Vermont","1900",978
"1261",5001715700,"Corinth town, Orange County, Vermont","1910",1005
"1262",5001715700,"Corinth town, Orange County, Vermont","1920",936
"1263",5001715700,"Corinth town, Orange County, Vermont","1930",817
"1264",5001715700,"Corinth town, Orange County, Vermont","1940",822
"1265",5001715700,"Corinth town, Orange County, Vermont","1950",786
"1266",5001715700,"Corinth town, Orange County, Vermont","1960",775
"1267",5001715700,"Corinth town, Orange County, Vermont","1970",683
"1268",5001715700,"Corinth town, Orange County, Vermont","1980",904
"1269",5001715700,"Corinth town, Orange County, Vermont","1990",1244
"1270",5001715700,"Corinth town, Orange County, Vermont","2000",1461
"1271",5001715700,"Corinth town, Orange County, Vermont","2010",1367
"1272",5001715700,"Corinth town, Orange County, Vermont","2020",1455
"1273",5000116000,"Cornwall town, Addison County, Vermont","1791",825
"1274",5000116000,"Cornwall town, Addison County, Vermont","1800",1163
"1275",5000116000,"Cornwall town, Addison County, Vermont","1810",1279
"1276",5000116000,"Cornwall town, Addison County, Vermont","1820",1120
"1277",5000116000,"Cornwall town, Addison County, Vermont","1830",1264
"1278",5000116000,"Cornwall town, Addison County, Vermont","1840",1164
"1279",5000116000,"Cornwall town, Addison County, Vermont","1850",1155
"1280",5000116000,"Cornwall town, Addison County, Vermont","1860",977
"1281",5000116000,"Cornwall town, Addison County, Vermont","1870",969
"1282",5000116000,"Cornwall town, Addison County, Vermont","1880",1070
"1283",5000116000,"Cornwall town, Addison County, Vermont","1890",927
"1284",5000116000,"Cornwall town, Addison County, Vermont","1900",850
"1285",5000116000,"Cornwall town, Addison County, Vermont","1910",789
"1286",5000116000,"Cornwall town, Addison County, Vermont","1920",782
"1287",5000116000,"Cornwall town, Addison County, Vermont","1930",640
"1288",5000116000,"Cornwall town, Addison County, Vermont","1940",670
"1289",5000116000,"Cornwall town, Addison County, Vermont","1950",728
"1290",5000116000,"Cornwall town, Addison County, Vermont","1960",756
"1291",5000116000,"Cornwall town, Addison County, Vermont","1970",900
"1292",5000116000,"Cornwall town, Addison County, Vermont","1980",993
"1293",5000116000,"Cornwall town, Addison County, Vermont","1990",1101
"1294",5000116000,"Cornwall town, Addison County, Vermont","2000",1136
"1295",5000116000,"Cornwall town, Addison County, Vermont","2010",1185
"1296",5000116000,"Cornwall town, Addison County, Vermont","2020",1207
"1297",5001916150,"Coventry town, Orleans County, Vermont","1791",0
"1298",5001916150,"Coventry town, Orleans County, Vermont","1800",7
"1299",5001916150,"Coventry town, Orleans County, Vermont","1810",178
"1300",5001916150,"Coventry town, Orleans County, Vermont","1820",282
"1301",5001916150,"Coventry town, Orleans County, Vermont","1830",728
"1302",5001916150,"Coventry town, Orleans County, Vermont","1840",786
"1303",5001916150,"Coventry town, Orleans County, Vermont","1850",857
"1304",5001916150,"Coventry town, Orleans County, Vermont","1860",914
"1305",5001916150,"Coventry town, Orleans County, Vermont","1870",914
"1306",5001916150,"Coventry town, Orleans County, Vermont","1880",911
"1307",5001916150,"Coventry town, Orleans County, Vermont","1890",879
"1308",5001916150,"Coventry town, Orleans County, Vermont","1900",728
"1309",5001916150,"Coventry town, Orleans County, Vermont","1910",616
"1310",5001916150,"Coventry town, Orleans County, Vermont","1920",668
"1311",5001916150,"Coventry town, Orleans County, Vermont","1930",610
"1312",5001916150,"Coventry town, Orleans County, Vermont","1940",549
"1313",5001916150,"Coventry town, Orleans County, Vermont","1950",497
"1314",5001916150,"Coventry town, Orleans County, Vermont","1960",458
"1315",5001916150,"Coventry town, Orleans County, Vermont","1970",492
"1316",5001916150,"Coventry town, Orleans County, Vermont","1980",674
"1317",5001916150,"Coventry town, Orleans County, Vermont","1990",806
"1318",5001916150,"Coventry town, Orleans County, Vermont","2000",1014
"1319",5001916150,"Coventry town, Orleans County, Vermont","2010",1086
"1320",5001916150,"Coventry town, Orleans County, Vermont","2020",1100
"1321",5001916300,"Craftsbury town, Orleans County, Vermont","1791",0
"1322",5001916300,"Craftsbury town, Orleans County, Vermont","1800",229
"1323",5001916300,"Craftsbury town, Orleans County, Vermont","1810",566
"1324",5001916300,"Craftsbury town, Orleans County, Vermont","1820",605
"1325",5001916300,"Craftsbury town, Orleans County, Vermont","1830",982
"1326",5001916300,"Craftsbury town, Orleans County, Vermont","1840",1151
"1327",5001916300,"Craftsbury town, Orleans County, Vermont","1850",1223
"1328",5001916300,"Craftsbury town, Orleans County, Vermont","1860",1413
"1329",5001916300,"Craftsbury town, Orleans County, Vermont","1870",1330
"1330",5001916300,"Craftsbury town, Orleans County, Vermont","1880",1381
"1331",5001916300,"Craftsbury town, Orleans County, Vermont","1890",1271
"1332",5001916300,"Craftsbury town, Orleans County, Vermont","1900",1251
"1333",5001916300,"Craftsbury town, Orleans County, Vermont","1910",1119
"1334",5001916300,"Craftsbury town, Orleans County, Vermont","1920",1042
"1335",5001916300,"Craftsbury town, Orleans County, Vermont","1930",976
"1336",5001916300,"Craftsbury town, Orleans County, Vermont","1940",875
"1337",5001916300,"Craftsbury town, Orleans County, Vermont","1950",709
"1338",5001916300,"Craftsbury town, Orleans County, Vermont","1960",674
"1339",5001916300,"Craftsbury town, Orleans County, Vermont","1970",632
"1340",5001916300,"Craftsbury town, Orleans County, Vermont","1980",844
"1341",5001916300,"Craftsbury town, Orleans County, Vermont","1990",994
"1342",5001916300,"Craftsbury town, Orleans County, Vermont","2000",1136
"1343",5001916300,"Craftsbury town, Orleans County, Vermont","2010",1206
"1344",5001916300,"Craftsbury town, Orleans County, Vermont","2020",1343
"1345",5002116825,"Danby town, Rutland County, Vermont","1791",1206
"1346",5002116825,"Danby town, Rutland County, Vermont","1800",1487
"1347",5002116825,"Danby town, Rutland County, Vermont","1810",1730
"1348",5002116825,"Danby town, Rutland County, Vermont","1820",1607
"1349",5002116825,"Danby town, Rutland County, Vermont","1830",1362
"1350",5002116825,"Danby town, Rutland County, Vermont","1840",1479
"1351",5002116825,"Danby town, Rutland County, Vermont","1850",1535
"1352",5002116825,"Danby town, Rutland County, Vermont","1860",1419
"1353",5002116825,"Danby town, Rutland County, Vermont","1870",1319
"1354",5002116825,"Danby town, Rutland County, Vermont","1880",1202
"1355",5002116825,"Danby town, Rutland County, Vermont","1890",1084
"1356",5002116825,"Danby town, Rutland County, Vermont","1900",964
"1357",5002116825,"Danby town, Rutland County, Vermont","1910",1001
"1358",5002116825,"Danby town, Rutland County, Vermont","1920",1007
"1359",5002116825,"Danby town, Rutland County, Vermont","1930",1070
"1360",5002116825,"Danby town, Rutland County, Vermont","1940",1112
"1361",5002116825,"Danby town, Rutland County, Vermont","1950",990
"1362",5002116825,"Danby town, Rutland County, Vermont","1960",891
"1363",5002116825,"Danby town, Rutland County, Vermont","1970",910
"1364",5002116825,"Danby town, Rutland County, Vermont","1980",992
"1365",5002116825,"Danby town, Rutland County, Vermont","1990",1193
"1366",5002116825,"Danby town, Rutland County, Vermont","2000",1292
"1367",5002116825,"Danby town, Rutland County, Vermont","2010",1311
"1368",5002116825,"Danby town, Rutland County, Vermont","2020",1284
"1369",5000517125,"Danville town, Caledonia County, Vermont","1791",574
"1370",5000517125,"Danville town, Caledonia County, Vermont","1800",1514
"1371",5000517125,"Danville town, Caledonia County, Vermont","1810",2240
"1372",5000517125,"Danville town, Caledonia County, Vermont","1820",2300
"1373",5000517125,"Danville town, Caledonia County, Vermont","1830",2631
"1374",5000517125,"Danville town, Caledonia County, Vermont","1840",2633
"1375",5000517125,"Danville town, Caledonia County, Vermont","1850",2577
"1376",5000517125,"Danville town, Caledonia County, Vermont","1860",2544
"1377",5000517125,"Danville town, Caledonia County, Vermont","1870",2216
"1378",5000517125,"Danville town, Caledonia County, Vermont","1880",2003
"1379",5000517125,"Danville town, Caledonia County, Vermont","1890",1784
"1380",5000517125,"Danville town, Caledonia County, Vermont","1900",1628
"1381",5000517125,"Danville town, Caledonia County, Vermont","1910",1564
"1382",5000517125,"Danville town, Caledonia County, Vermont","1920",1494
"1383",5000517125,"Danville town, Caledonia County, Vermont","1930",1600
"1384",5000517125,"Danville town, Caledonia County, Vermont","1940",1472
"1385",5000517125,"Danville town, Caledonia County, Vermont","1950",1312
"1386",5000517125,"Danville town, Caledonia County, Vermont","1960",1368
"1387",5000517125,"Danville town, Caledonia County, Vermont","1970",1405
"1388",5000517125,"Danville town, Caledonia County, Vermont","1980",1705
"1389",5000517125,"Danville town, Caledonia County, Vermont","1990",1917
"1390",5000517125,"Danville town, Caledonia County, Vermont","2000",2211
"1391",5000517125,"Danville town, Caledonia County, Vermont","2010",2196
"1392",5000517125,"Danville town, Caledonia County, Vermont","2020",2335
"1393",5001917350,"Derby town, Orleans County, Vermont","1791",0
"1394",5001917350,"Derby town, Orleans County, Vermont","1800",178
"1395",5001917350,"Derby town, Orleans County, Vermont","1810",714
"1396",5001917350,"Derby town, Orleans County, Vermont","1820",925
"1397",5001917350,"Derby town, Orleans County, Vermont","1830",1469
"1398",5001917350,"Derby town, Orleans County, Vermont","1840",1681
"1399",5001917350,"Derby town, Orleans County, Vermont","1850",1759
"1400",5001917350,"Derby town, Orleans County, Vermont","1860",1908
"1401",5001917350,"Derby town, Orleans County, Vermont","1870",2039
"1402",5001917350,"Derby town, Orleans County, Vermont","1880",1957
"1403",5001917350,"Derby town, Orleans County, Vermont","1890",2900
"1404",5001917350,"Derby town, Orleans County, Vermont","1900",2361
"1405",5001917350,"Derby town, Orleans County, Vermont","1910",2330
"1406",5001917350,"Derby town, Orleans County, Vermont","1920",2201
"1407",5001917350,"Derby town, Orleans County, Vermont","1930",2135
"1408",5001917350,"Derby town, Orleans County, Vermont","1940",2118
"1409",5001917350,"Derby town, Orleans County, Vermont","1950",2245
"1410",5001917350,"Derby town, Orleans County, Vermont","1960",2506
"1411",5001917350,"Derby town, Orleans County, Vermont","1970",3252
"1412",5001917350,"Derby town, Orleans County, Vermont","1980",4222
"1413",5001917350,"Derby town, Orleans County, Vermont","1990",4479
"1414",5001917350,"Derby town, Orleans County, Vermont","2000",4604
"1415",5001917350,"Derby town, Orleans County, Vermont","2010",4621
"1416",5001917350,"Derby town, Orleans County, Vermont","2020",4579
"1417",5000317725,"Dorset town, Bennington County, Vermont","1791",957
"1418",5000317725,"Dorset town, Bennington County, Vermont","1800",1286
"1419",5000317725,"Dorset town, Bennington County, Vermont","1810",1294
"1420",5000317725,"Dorset town, Bennington County, Vermont","1820",1359
"1421",5000317725,"Dorset town, Bennington County, Vermont","1830",1507
"1422",5000317725,"Dorset town, Bennington County, Vermont","1840",1426
"1423",5000317725,"Dorset town, Bennington County, Vermont","1850",1700
"1424",5000317725,"Dorset town, Bennington County, Vermont","1860",2089
"1425",5000317725,"Dorset town, Bennington County, Vermont","1870",2195
"1426",5000317725,"Dorset town, Bennington County, Vermont","1880",2005
"1427",5000317725,"Dorset town, Bennington County, Vermont","1890",1696
"1428",5000317725,"Dorset town, Bennington County, Vermont","1900",1477
"1429",5000317725,"Dorset town, Bennington County, Vermont","1910",1472
"1430",5000317725,"Dorset town, Bennington County, Vermont","1920",1226
"1431",5000317725,"Dorset town, Bennington County, Vermont","1930",1120
"1432",5000317725,"Dorset town, Bennington County, Vermont","1940",1128
"1433",5000317725,"Dorset town, Bennington County, Vermont","1950",1150
"1434",5000317725,"Dorset town, Bennington County, Vermont","1960",1150
"1435",5000317725,"Dorset town, Bennington County, Vermont","1970",1293
"1436",5000317725,"Dorset town, Bennington County, Vermont","1980",1648
"1437",5000317725,"Dorset town, Bennington County, Vermont","1990",1918
"1438",5000317725,"Dorset town, Bennington County, Vermont","2000",2036
"1439",5000317725,"Dorset town, Bennington County, Vermont","2010",2031
"1440",5000317725,"Dorset town, Bennington County, Vermont","2020",2133
"1441",5002517875,"Dover town, Windham County, Vermont","1791",0
"1442",5002517875,"Dover town, Windham County, Vermont","1800",0
"1443",5002517875,"Dover town, Windham County, Vermont","1810",859
"1444",5002517875,"Dover town, Windham County, Vermont","1820",829
"1445",5002517875,"Dover town, Windham County, Vermont","1830",1216
"1446",5002517875,"Dover town, Windham County, Vermont","1840",729
"1447",5002517875,"Dover town, Windham County, Vermont","1850",709
"1448",5002517875,"Dover town, Windham County, Vermont","1860",650
"1449",5002517875,"Dover town, Windham County, Vermont","1870",635
"1450",5002517875,"Dover town, Windham County, Vermont","1880",621
"1451",5002517875,"Dover town, Windham County, Vermont","1890",524
"1452",5002517875,"Dover town, Windham County, Vermont","1900",503
"1453",5002517875,"Dover town, Windham County, Vermont","1910",377
"1454",5002517875,"Dover town, Windham County, Vermont","1920",385
"1455",5002517875,"Dover town, Windham County, Vermont","1930",278
"1456",5002517875,"Dover town, Windham County, Vermont","1940",244
"1457",5002517875,"Dover town, Windham County, Vermont","1950",252
"1458",5002517875,"Dover town, Windham County, Vermont","1960",370
"1459",5002517875,"Dover town, Windham County, Vermont","1970",555
"1460",5002517875,"Dover town, Windham County, Vermont","1980",666
"1461",5002517875,"Dover town, Windham County, Vermont","1990",994
