year,GEOID,NAME,estimate
2020,5001127100,"Franklin town, Franklin County, Vermont",192100
2020,5001127700,"Georgia town, Franklin County, Vermont",262000
2020,5001133025,"Highgate town, Franklin County, Vermont",191800
2020,5001145850,"Montgomery town, Franklin County, Vermont",184500
2020,5001159125,"Richford town, Franklin County, Vermont",140000
2020,5001161675,"St. Albans city, Franklin County, Vermont",174900
2020,5001161750,"St. Albans town, Franklin County, Vermont",268700
2020,5001164600,"Sheldon town, Franklin County, Vermont",195200
2020,5001171725,"Swanton town, Franklin County, Vermont",221600
2020,5001300860,"Alburgh town, Grand Isle County, Vermont",209200
2020,5001329275,"Grand Isle town, Grand Isle County, Vermont",314100
2020,5001335875,"Isle La Motte town, Grand Isle County, Vermont",191800
2020,5001350650,"North Hero town, Grand Isle County, Vermont",288200
2020,5001367000,"South Hero town, Grand Isle County, Vermont",378000
2020,5001504375,"Belvidere town, Lamoille County, Vermont",165500
2020,5001511500,"Cambridge town, Lamoille County, Vermont",280400
2020,5001523500,"Eden town, Lamoille County, Vermont",164600
2020,5001523725,"Elmore town, Lamoille County, Vermont",296100
2020,5001535050,"Hyde Park town, Lamoille County, Vermont",180600
2020,5001537075,"Johnson town, Lamoille County, Vermont",153400
2020,5001546675,"Morristown town, Lamoille County, Vermont",179600
2020,5001570525,"Stowe town, Lamoille County, Vermont",443900
2020,5001577425,"Waterville town, Lamoille County, Vermont",202600
2020,5001585375,"Wolcott town, Lamoille County, Vermont",186700
2020,5001707375,"Bradford town, Orange County, Vermont",181100
2020,5001707600,"Braintree town, Orange County, Vermont",179200
2020,5001709325,"Brookfield town, Orange County, Vermont",275300
2020,5001713525,"Chelsea town, Orange County, Vermont",151300
2020,5001715700,"Corinth town, Orange County, Vermont",169400
2020,5001725675,"Fairlee town, Orange County, Vermont",211600
2020,5001748175,"Newbury town, Orange County, Vermont",206100
2020,5001753425,"Orange town, Orange County, Vermont",165700
2020,5001758075,"Randolph town, Orange County, Vermont",210200
2020,5001770675,"Strafford town, Orange County, Vermont",324700
2020,5001772400,"Thetford town, Orange County, Vermont",252500
2020,5001773075,"Topsham town, Orange County, Vermont",159100
2020,5001773675,"Tunbridge town, Orange County, Vermont",239600
2020,5001774950,"Vershire town, Orange County, Vermont",176200
2020,5001776750,"Washington town, Orange County, Vermont",148300
2020,5001779975,"West Fairlee town, Orange County, Vermont",144100
2020,5001784175,"Williamstown town, Orange County, Vermont",179600
2020,5001900475,"Albany town, Orleans County, Vermont",179500
2020,5001903550,"Barton town, Orleans County, Vermont",122900
2020,5001909850,"Brownington town, Orleans County, Vermont",140900
2020,5001913150,"Charleston town, Orleans County, Vermont",159900
2020,5001916150,"Coventry town, Orleans County, Vermont",193100
2020,5001916300,"Craftsbury town, Orleans County, Vermont",173900
2020,5001917350,"Derby town, Orleans County, Vermont",174000
2020,5001928075,"Glover town, Orleans County, Vermont",189300
2020,5001930175,"Greensboro town, Orleans County, Vermont",260200
2020,5001933775,"Holland town, Orleans County, Vermont",160900
2020,5001935575,"Irasburg town, Orleans County, Vermont",197500
2020,5001936325,"Jay town, Orleans County, Vermont",186100
2020,5001940525,"Lowell town, Orleans County, Vermont",132600
2020,5001946450,"Morgan town, Orleans County, Vermont",175000
2020,5001948850,"Newport city, Orleans County, Vermont",118800
2020,5001948925,"Newport town, Orleans County, Vermont",192800
2020,5001973525,"Troy town, Orleans County, Vermont",169700
2020,5001980200,"Westfield town, Orleans County, Vermont",187500
2020,5001981700,"Westmore town, Orleans County, Vermont",222200
2020,5002105200,"Benson town, Rutland County, Vermont",168400
2020,5002107750,"Brandon town, Rutland County, Vermont",163900
2020,5002111950,"Castleton town, Rutland County, Vermont",198700
2020,5002114350,"Chittenden town, Rutland County, Vermont",241800
2020,5002114500,"Clarendon town, Rutland County, Vermont",199700
2020,5002116825,"Danby town, Rutland County, Vermont",216700
2020,5002125375,"Fair Haven town, Rutland County, Vermont",143900
2020,5002134450,"Hubbardton town, Rutland County, Vermont",253500
2020,5002135425,"Ira town, Rutland County, Vermont",228600
2020,5002137685,"Killington town, Rutland County, Vermont",318500
2020,5002144125,"Mendon town, Rutland County, Vermont",272200
2020,5002144800,"Middletown Springs town, Rutland County, Vermont",215900
2020,5002147200,"Mount Holly town, Rutland County, Vermont",197000
2020,5002147425,"Mount Tabor town, Rutland County, Vermont",321600
2020,5002154250,"Pawlet town, Rutland County, Vermont",197200
2020,5002155450,"Pittsfield town, Rutland County, Vermont",202600
2020,5002155600,"Pittsford town, Rutland County, Vermont",172300
2020,5002156875,"Poultney town, Rutland County, Vermont",163400
2020,5002157250,"Proctor town, Rutland County, Vermont",166300
2020,5002161225,"Rutland city, Rutland County, Vermont",151900
2020,5002161300,"Rutland town, Rutland County, Vermont",246100
2020,5002165275,"Shrewsbury town, Rutland County, Vermont",247500
2020,5002171050,"Sudbury town, Rutland County, Vermont",277200
2020,5002172925,"Tinmouth town, Rutland County, Vermont",223600
2020,5002175925,"Wallingford town, Rutland County, Vermont",203700
2020,5002177950,"Wells town, Rutland County, Vermont",159800
2020,5002180875,"West Haven town, Rutland County, Vermont",185900
2020,5002182300,"West Rutland town, Rutland County, Vermont",151800
2020,5002303175,"Barre city, Washington County, Vermont",149200
2020,5002303250,"Barre town, Washington County, Vermont",199900
2020,5002305650,"Berlin town, Washington County, Vermont",208700
2020,5002311125,"Cabot town, Washington County, Vermont",183000
2020,5002311350,"Calais town, Washington County, Vermont",295900
2020,5002318550,"Duxbury town, Washington County, Vermont",267400
2020,5002321925,"East Montpelier town, Washington County, Vermont",275700
2020,5002325825,"Fayston town, Washington County, Vermont",365400
2020,5002343600,"Marshfield town, Washington County, Vermont",185500
2020,5002344500,"Middlesex town, Washington County, Vermont",267800
2020,5002346000,"Montpelier city, Washington County, Vermont",257300
2020,5002346225,"Moretown town, Washington County, Vermont",267000
2020,5002350275,"Northfield town, Washington County, Vermont",186400
2020,5002355825,"Plainfield town, Washington County, Vermont",237000
2020,5002360625,"Roxbury town, Washington County, Vermont",203200
2020,5002375325,"Waitsfield town, Washington County, Vermont",332700
2020,5002376525,"Warren town, Washington County, Vermont",368200
2020,5002376975,"Waterbury town, Washington County, Vermont",321300
2020,5002385525,"Woodbury town, Washington County, Vermont",223400
2020,5002386125,"Worcester town, Washington County, Vermont",235100
2020,5002501900,"Athens town, Windham County, Vermont",194600
2020,5002507900,"Brattleboro town, Windham County, Vermont",205600
2020,5002509475,"Brookline town, Windham County, Vermont",203900
2020,5002517875,"Dover town, Windham County, Vermont",271500
2020,5002518325,"Dummerston town, Windham County, Vermont",250500
2020,5002528900,"Grafton town, Windham County, Vermont",253400
2020,5002530925,"Guilford town, Windham County, Vermont",269100
2020,5002531150,"Halifax town, Windham County, Vermont",184200
2020,5002536175,"Jamaica town, Windham County, Vermont",235200
2020,5002540225,"Londonderry town, Windham County, Vermont",259300
2020,5002543375,"Marlboro town, Windham County, Vermont",288200
2020,5002548400,"Newfane town, Windham County, Vermont",249300
2020,5002557700,"Putney town, Windham County, Vermont",220800
2020,5002560250,"Rockingham town, Windham County, Vermont",179500
2020,5002565762,"Somerset town, Windham County, Vermont",NA
2020,5002570750,"Stratton town, Windham County, Vermont",268400
2020,5002573300,"Townshend town, Windham County, Vermont",223200
2020,5002574800,"Vernon town, Windham County, Vermont",213100
2020,5002576225,"Wardsboro town, Windham County, Vermont",174000
2020,5002581400,"Westminster town, Windham County, Vermont",179600
2020,5002583950,"Whitingham town, Windham County, Vermont",185300
2020,5002584700,"Wilmington town, Windham County, Vermont",227300
2020,5002584850,"Windham town, Windham County, Vermont",251100
2020,5002701300,"Andover town, Windsor County, Vermont",310700
2020,5002702575,"Baltimore town, Windsor County, Vermont",175000
2020,5002702725,"Barnard town, Windsor County, Vermont",329900
2020,5002705800,"Bethel town, Windsor County, Vermont",197600
2020,5002708275,"Bridgewater town, Windsor County, Vermont",190900
2020,5002712250,"Cavendish town, Windsor County, Vermont",227300
2020,5002713675,"Chester town, Windsor County, Vermont",205700
2020,5002732275,"Hartford town, Windsor County, Vermont",240400
2020,5002732425,"Hartland town, Windsor County, Vermont",214600
2020,5002741275,"Ludlow town, Windsor County, Vermont",236400
2020,5002752900,"Norwich town, Windsor County, Vermont",435400
2020,5002756050,"Plymouth town, Windsor County, Vermont",305300
2020,5002756350,"Pomfret town, Windsor County, Vermont",308100
2020,5002758375,"Reading town, Windsor County, Vermont",264400
2020,5002760100,"Rochester town, Windsor County, Vermont",174500
2020,5002760850,"Royalton town, Windsor County, Vermont",173000
2020,5002763775,"Sharon town, Windsor County, Vermont",225400
2020,5002769550,"Springfield town, Windsor County, Vermont",141800
2020,5002770375,"Stockbridge town, Windsor County, Vermont",218800
2020,5002777500,"Weathersfield town, Windsor County, Vermont",223700
2020,5002782000,"Weston town, Windsor County, Vermont",379200
2020,5002783050,"West Windsor town, Windsor County, Vermont",269000
2020,5002784925,"Windsor town, Windsor County, Vermont",174700
2020,5002785975,"Woodstock town, Windsor County, Vermont",423600
2021,5000100325,"Addison town, Addison County, Vermont",298300
2021,5000108575,"Bridport town, Addison County, Vermont",277800
2021,5000109025,"Bristol town, Addison County, Vermont",245200
2021,5000116000,"Cornwall town, Addison County, Vermont",374100
2021,5000126300,"Ferrisburgh town, Addison County, Vermont",317800
2021,5000128600,"Goshen town, Addison County, Vermont",282100
2021,5000129575,"Granville town, Addison County, Vermont",166700
2021,5000131525,"Hancock town, Addison County, Vermont",160700
2021,5000139325,"Leicester town, Addison County, Vermont",231500
2021,5000140075,"Lincoln town, Addison County, Vermont",277300
2021,5000144350,"Middlebury town, Addison County, Vermont",301100
2021,5000145550,"Monkton town, Addison County, Vermont",321100
2021,5000148700,"New Haven town, Addison County, Vermont",293600
2021,5000153725,"Orwell town, Addison County, Vermont",253300
2021,5000153950,"Panton town, Addison County, Vermont",276300
2021,5000159650,"Ripton town, Addison County, Vermont",265800
2021,5000162575,"Salisbury town, Addison County, Vermont",291300
2021,5000165050,"Shoreham town, Addison County, Vermont",252500
2021,5000170075,"Starksboro town, Addison County, Vermont",228400
2021,5000174650,"Vergennes city, Addison County, Vermont",229400
2021,5000176075,"Waltham town, Addison County, Vermont",258800
2021,5000183275,"Weybridge town, Addison County, Vermont",356200
2021,5000183800,"Whiting town, Addison County, Vermont",220800
2021,5000301450,"Arlington town, Bennington County, Vermont",224800
2021,5000304825,"Bennington town, Bennington County, Vermont",178600
2021,5000317725,"Dorset town, Bennington County, Vermont",369300
2021,5000327962,"Glastenbury town, Bennington County, Vermont",NA
2021,5000339025,"Landgrove town, Bennington County, Vermont",693200
2021,5000342850,"Manchester town, Bennington County, Vermont",327900
2021,5000355000,"Peru town, Bennington County, Vermont",348200
2021,5000357025,"Pownal town, Bennington County, Vermont",166100
2021,5000358600,"Readsboro town, Bennington County, Vermont",211800
2021,5000361000,"Rupert town, Bennington County, Vermont",324000
2021,5000362875,"Sandgate town, Bennington County, Vermont",167800
2021,5000363175,"Searsburg town, Bennington County, Vermont",113100
2021,5000363550,"Shaftsbury town, Bennington County, Vermont",224200
2021,5000369775,"Stamford town, Bennington County, Vermont",245600
2021,5000371425,"Sunderland town, Bennington County, Vermont",218900
2021,5000385075,"Winhall town, Bennington County, Vermont",279000
2021,5000385675,"Woodford town, Bennington County, Vermont",162500
2021,5000502875,"Barnet town, Caledonia County, Vermont",172500
2021,5000510450,"Burke town, Caledonia County, Vermont",227800
2021,5000517125,"Danville town, Caledonia County, Vermont",253200
2021,5000530550,"Groton town, Caledonia County, Vermont",169200
2021,5000531825,"Hardwick town, Caledonia County, Vermont",128400
2021,5000537900,"Kirby town, Caledonia County, Vermont",215200
2021,5000541725,"Lyndon town, Caledonia County, Vermont",189700
2021,5000547725,"Newark town, Caledonia County, Vermont",180600
2021,5000554400,"Peacham town, Caledonia County, Vermont",230000
2021,5000561525,"Ryegate town, Caledonia County, Vermont",181800
2021,5000562200,"St. Johnsbury town, Caledonia County, Vermont",154100
2021,5000564075,"Sheffield town, Caledonia County, Vermont",135400
2021,5000569925,"Stannard town, Caledonia County, Vermont",125000
2021,5000571575,"Sutton town, Caledonia County, Vermont",196500
2021,5000575700,"Walden town, Caledonia County, Vermont",173300
2021,5000577125,"Waterford town, Caledonia County, Vermont",216600
2021,5000583500,"Wheelock town, Caledonia County, Vermont",166800
2021,5000706550,"Bolton town, Chittenden County, Vermont",230700
2021,5000710300,"Buels gore, Chittenden County, Vermont",553600
2021,5000710675,"Burlington city, Chittenden County, Vermont",338100
2021,5000713300,"Charlotte town, Chittenden County, Vermont",535300
2021,5000714875,"Colchester town, Chittenden County, Vermont",289400
2021,5000724175,"Essex town, Chittenden County, Vermont",324500
2021,5000733475,"Hinesburg town, Chittenden County, Vermont",360200
2021,5000734600,"Huntington town, Chittenden County, Vermont",281500
2021,5000736700,"Jericho town, Chittenden County, Vermont",357800
2021,5000745250,"Milton town, Chittenden County, Vermont",273100
2021,5000759275,"Richmond town, Chittenden County, Vermont",350600
2021,5000762050,"St. George town, Chittenden County, Vermont",289700
2021,5000764300,"Shelburne town, Chittenden County, Vermont",417900
2021,5000766175,"South Burlington city, Chittenden County, Vermont",327900
2021,5000773975,"Underhill town, Chittenden County, Vermont",358000
2021,5000780350,"Westford town, Chittenden County, Vermont",317100
2021,5000784475,"Williston town, Chittenden County, Vermont",366300
2021,5000785150,"Winooski city, Chittenden County, Vermont",262100
2021,5000902125,"Averill town, Essex County, Vermont",NA
2021,5000902162,"Avery's gore, Essex County, Vermont",NA
2021,5000906325,"Bloomfield town, Essex County, Vermont",131300
2021,5000908725,"Brighton town, Essex County, Vermont",99400
2021,5000910075,"Brunswick town, Essex County, Vermont",213300
2021,5000911800,"Canaan town, Essex County, Vermont",128200
2021,5000915250,"Concord town, Essex County, Vermont",122100
2021,5000921250,"East Haven town, Essex County, Vermont",106300
2021,5000925975,"Ferdinand town, Essex County, Vermont",134400
2021,5000929125,"Granby town, Essex County, Vermont",115600
2021,5000930775,"Guildhall town, Essex County, Vermont",179700
2021,5000939700,"Lemington town, Essex County, Vermont",117300
2021,5000939775,"Lewis town, Essex County, Vermont",NA
2021,5000941425,"Lunenburg town, Essex County, Vermont",128500
2021,5000942475,"Maidstone town, Essex County, Vermont",382100
2021,5000952750,"Norton town, Essex County, Vermont",121200
2021,5000975175,"Victory town, Essex County, Vermont",193800
2021,5000976337,"Warner's grant, Essex County, Vermont",NA
2021,5000976562,"Warren's gore, Essex County, Vermont",NA
2021,5001102500,"Bakersfield town, Franklin County, Vermont",215600
2021,5001105425,"Berkshire town, Franklin County, Vermont",214100
2021,5001124050,"Enosburgh town, Franklin County, Vermont",187400
2021,5001124925,"Fairfax town, Franklin County, Vermont",281300
2021,5001125225,"Fairfield town, Franklin County, Vermont",269200
2021,5001126500,"Fletcher town, Franklin County, Vermont",217000
2021,5001127100,"Franklin town, Franklin County, Vermont",199400
2021,5001127700,"Georgia town, Franklin County, Vermont",273500
2021,5001133025,"Highgate town, Franklin County, Vermont",203900
2021,5001145850,"Montgomery town, Franklin County, Vermont",193900
2021,5001159125,"Richford town, Franklin County, Vermont",136500
2021,5001161675,"St. Albans city, Franklin County, Vermont",187200
2021,5001161750,"St. Albans town, Franklin County, Vermont",294400
2021,5001164600,"Sheldon town, Franklin County, Vermont",209600
2021,5001171725,"Swanton town, Franklin County, Vermont",218900
2021,5001300860,"Alburgh town, Grand Isle County, Vermont",224500
2021,5001329275,"Grand Isle town, Grand Isle County, Vermont",325000
2021,5001335875,"Isle La Motte town, Grand Isle County, Vermont",199600
2021,5001350650,"North Hero town, Grand Isle County, Vermont",309000
2021,5001367000,"South Hero town, Grand Isle County, Vermont",398900
2021,5001504375,"Belvidere town, Lamoille County, Vermont",168200
2021,5001511500,"Cambridge town, Lamoille County, Vermont",288700
2021,5001523500,"Eden town, Lamoille County, Vermont",160500
2021,5001523725,"Elmore town, Lamoille County, Vermont",287000
2021,5001535050,"Hyde Park town, Lamoille County, Vermont",185500
2021,5001537075,"Johnson town, Lamoille County, Vermont",154500
2021,5001546675,"Morristown town, Lamoille County, Vermont",210800
2021,5001570525,"Stowe town, Lamoille County, Vermont",523300
2021,5001577425,"Waterville town, Lamoille County, Vermont",202700
2021,5001585375,"Wolcott town, Lamoille County, Vermont",183600
2021,5001707375,"Bradford town, Orange County, Vermont",194300
2021,5001707600,"Braintree town, Orange County, Vermont",167600
2021,5001709325,"Brookfield town, Orange County, Vermont",271600
2021,5001713525,"Chelsea town, Orange County, Vermont",173900
2021,5001715700,"Corinth town, Orange County, Vermont",177900
2021,5001725675,"Fairlee town, Orange County, Vermont",220900
2021,5001748175,"Newbury town, Orange County, Vermont",207100
2021,5001753425,"Orange town, Orange County, Vermont",165000
2021,5001758075,"Randolph town, Orange County, Vermont",216700
2021,5001770675,"Strafford town, Orange County, Vermont",325000
2021,5001772400,"Thetford town, Orange County, Vermont",244500
2021,5001773075,"Topsham town, Orange County, Vermont",162800
2021,5001773675,"Tunbridge town, Orange County, Vermont",252600
2021,5001774950,"Vershire town, Orange County, Vermont",167100
2021,5001776750,"Washington town, Orange County, Vermont",166000
2021,5001779975,"West Fairlee town, Orange County, Vermont",154700
2021,5001784175,"Williamstown town, Orange County, Vermont",185400
2021,5001900475,"Albany town, Orleans County, Vermont",199400
2021,5001903550,"Barton town, Orleans County, Vermont",137500
2021,5001909850,"Brownington town, Orleans County, Vermont",141600
2021,5001913150,"Charleston town, Orleans County, Vermont",158500
2021,5001916150,"Coventry town, Orleans County, Vermont",162500
2021,5001916300,"Craftsbury town, Orleans County, Vermont",238300
2021,5001917350,"Derby town, Orleans County, Vermont",182500
2021,5001928075,"Glover town, Orleans County, Vermont",196300
2021,5001930175,"Greensboro town, Orleans County, Vermont",281700
2021,5001933775,"Holland town, Orleans County, Vermont",163600
2021,5001935575,"Irasburg town, Orleans County, Vermont",187900
2021,5001936325,"Jay town, Orleans County, Vermont",186400
2021,5001940525,"Lowell town, Orleans County, Vermont",122800
2021,5001946450,"Morgan town, Orleans County, Vermont",185900
2021,5001948850,"Newport city, Orleans County, Vermont",151600
2021,5001948925,"Newport town, Orleans County, Vermont",195800
2021,5001973525,"Troy town, Orleans County, Vermont",174200
2021,5001980200,"Westfield town, Orleans County, Vermont",187900
2021,5001981700,"Westmore town, Orleans County, Vermont",223200
2021,5002105200,"Benson town, Rutland County, Vermont",169900
2021,5002107750,"Brandon town, Rutland County, Vermont",174700
2021,5002111950,"Castleton town, Rutland County, Vermont",187200
2021,5002114350,"Chittenden town, Rutland County, Vermont",237000
2021,5002114500,"Clarendon town, Rutland County, Vermont",195400
2021,5002116825,"Danby town, Rutland County, Vermont",227000
2021,5002125375,"Fair Haven town, Rutland County, Vermont",144100
2021,5002134450,"Hubbardton town, Rutland County, Vermont",259300
2021,5002135425,"Ira town, Rutland County, Vermont",222000
2021,5002137685,"Killington town, Rutland County, Vermont",295700
2021,5002144125,"Mendon town, Rutland County, Vermont",275000
2021,5002144800,"Middletown Springs town, Rutland County, Vermont",196400
2021,5002147200,"Mount Holly town, Rutland County, Vermont",204200
2021,5002147425,"Mount Tabor town, Rutland County, Vermont",321400
2021,5002154250,"Pawlet town, Rutland County, Vermont",203300
2021,5002155450,"Pittsfield town, Rutland County, Vermont",214900
2021,5002155600,"Pittsford town, Rutland County, Vermont",179000
2021,5002156875,"Poultney town, Rutland County, Vermont",173800
2021,5002157250,"Proctor town, Rutland County, Vermont",168500
2021,5002161225,"Rutland city, Rutland County, Vermont",153700
2021,5002161300,"Rutland town, Rutland County, Vermont",240700
2021,5002165275,"Shrewsbury town, Rutland County, Vermont",275000
2021,5002171050,"Sudbury town, Rutland County, Vermont",286000
2021,5002172925,"Tinmouth town, Rutland County, Vermont",226200
2021,5002175925,"Wallingford town, Rutland County, Vermont",207500
2021,5002177950,"Wells town, Rutland County, Vermont",165800
2021,5002180875,"West Haven town, Rutland County, Vermont",174000
2021,5002182300,"West Rutland town, Rutland County, Vermont",151300
2021,5002303175,"Barre city, Washington County, Vermont",157700
2021,5002303250,"Barre town, Washington County, Vermont",208400
2021,5002305650,"Berlin town, Washington County, Vermont",221500
2021,5002311125,"Cabot town, Washington County, Vermont",185500
2021,5002311350,"Calais town, Washington County, Vermont",310400
2021,5002318550,"Duxbury town, Washington County, Vermont",277100
2021,5002321925,"East Montpelier town, Washington County, Vermont",288100
2021,5002325825,"Fayston town, Washington County, Vermont",372200
2021,5002343600,"Marshfield town, Washington County, Vermont",183200
2021,5002344500,"Middlesex town, Washington County, Vermont",278100
2021,5002346000,"Montpelier city, Washington County, Vermont",276100
2021,5002346225,"Moretown town, Washington County, Vermont",300500
2021,5002350275,"Northfield town, Washington County, Vermont",208500
2021,5002355825,"Plainfield town, Washington County, Vermont",243600
2021,5002360625,"Roxbury town, Washington County, Vermont",195400
2021,5002375325,"Waitsfield town, Washington County, Vermont",355100
2021,5002376525,"Warren town, Washington County, Vermont",380400
2021,5002376975,"Waterbury town, Washington County, Vermont",341500
2021,5002385525,"Woodbury town, Washington County, Vermont",226000
2021,5002386125,"Worcester town, Washington County, Vermont",243800
2021,5002501900,"Athens town, Windham County, Vermont",214800
2021,5002507900,"Brattleboro town, Windham County, Vermont",206800
2021,5002509475,"Brookline town, Windham County, Vermont",205000
2021,5002517875,"Dover town, Windham County, Vermont",278600
2021,5002518325,"Dummerston town, Windham County, Vermont",289000
2021,5002528900,"Grafton town, Windham County, Vermont",281500
2021,5002530925,"Guilford town, Windham County, Vermont",267000
2021,5002531150,"Halifax town, Windham County, Vermont",194600
2021,5002536175,"Jamaica town, Windham County, Vermont",227900
2021,5002540225,"Londonderry town, Windham County, Vermont",254100
2021,5002543375,"Marlboro town, Windham County, Vermont",279400
2021,5002548400,"Newfane town, Windham County, Vermont",234700
2021,5002557700,"Putney town, Windham County, Vermont",222000
2021,5002560250,"Rockingham town, Windham County, Vermont",176100
2021,5002565762,"Somerset town, Windham County, Vermont",NA
2021,5002570750,"Stratton town, Windham County, Vermont",293200
2021,5002573300,"Townshend town, Windham County, Vermont",231900
2021,5002574800,"Vernon town, Windham County, Vermont",205300
2021,5002576225,"Wardsboro town, Windham County, Vermont",249200
2021,5002581400,"Westminster town, Windham County, Vermont",190900
2021,5002583950,"Whitingham town, Windham County, Vermont",200800
2021,5002584700,"Wilmington town, Windham County, Vermont",232500
2021,5002584850,"Windham town, Windham County, Vermont",277500
2021,5002701300,"Andover town, Windsor County, Vermont",294400
2021,5002702575,"Baltimore town, Windsor County, Vermont",189600
2021,5002702725,"Barnard town, Windsor County, Vermont",322100
2021,5002705800,"Bethel town, Windsor County, Vermont",209600
2021,5002708275,"Bridgewater town, Windsor County, Vermont",172000
2021,5002712250,"Cavendish town, Windsor County, Vermont",216100
2021,5002713675,"Chester town, Windsor County, Vermont",218300
2021,5002732275,"Hartford town, Windsor County, Vermont",241700
2021,5002732425,"Hartland town, Windsor County, Vermont",245300
2021,5002741275,"Ludlow town, Windsor County, Vermont",265300
2021,5002752900,"Norwich town, Windsor County, Vermont",459500
2021,5002756050,"Plymouth town, Windsor County, Vermont",326500
2021,5002756350,"Pomfret town, Windsor County, Vermont",298200
2021,5002758375,"Reading town, Windsor County, Vermont",307000
2021,5002760100,"Rochester town, Windsor County, Vermont",180100
2021,5002760850,"Royalton town, Windsor County, Vermont",171600
2021,5002763775,"Sharon town, Windsor County, Vermont",226400
2021,5002769550,"Springfield town, Windsor County, Vermont",139400
2021,5002770375,"Stockbridge town, Windsor County, Vermont",228800
2021,5002777500,"Weathersfield town, Windsor County, Vermont",222000
2021,5002782000,"Weston town, Windsor County, Vermont",428600
2021,5002783050,"West Windsor town, Windsor County, Vermont",281300
2021,5002784925,"Windsor town, Windsor County, Vermont",176800
2021,5002785975,"Woodstock town, Windsor County, Vermont",449100
2022,5000100325,"Addison town, Addison County, Vermont",330900
2022,5000108575,"Bridport town, Addison County, Vermont",334400
2022,5000109025,"Bristol town, Addison County, Vermont",282100
2022,5000116000,"Cornwall town, Addison County, Vermont",437300
2022,5000126300,"Ferrisburgh town, Addison County, Vermont",365400
2022,5000128600,"Goshen town, Addison County, Vermont",286100
2022,5000129575,"Granville town, Addison County, Vermont",197800
2022,5000131525,"Hancock town, Addison County, Vermont",185400
2022,5000139325,"Leicester town, Addison County, Vermont",259500
2022,5000140075,"Lincoln town, Addison County, Vermont",296200
2022,5000144350,"Middlebury town, Addison County, Vermont",342000
2022,5000145550,"Monkton town, Addison County, Vermont",336700
2022,5000148700,"New Haven town, Addison County, Vermont",326100
2022,5000153725,"Orwell town, Addison County, Vermont",291900
2022,5000153950,"Panton town, Addison County, Vermont",317300
2022,5000159650,"Ripton town, Addison County, Vermont",288900
2022,5000162575,"Salisbury town, Addison County, Vermont",324700
2022,5000165050,"Shoreham town, Addison County, Vermont",275800
2022,5000170075,"Starksboro town, Addison County, Vermont",251400
2022,5000174650,"Vergennes city, Addison County, Vermont",239400
2022,5000176075,"Waltham town, Addison County, Vermont",277400
2022,5000183275,"Weybridge town, Addison County, Vermont",423500
2022,5000183800,"Whiting town, Addison County, Vermont",243100
2022,5000301450,"Arlington town, Bennington County, Vermont",254000
2022,5000304825,"Bennington town, Bennington County, Vermont",191200
2022,5000317725,"Dorset town, Bennington County, Vermont",423500
2022,5000327962,"Glastenbury town, Bennington County, Vermont",NA
2022,5000339025,"Landgrove town, Bennington County, Vermont",673600
2022,5000342850,"Manchester town, Bennington County, Vermont",389600
2022,5000355000,"Peru town, Bennington County, Vermont",418200
2022,5000357025,"Pownal town, Bennington County, Vermont",201200
2022,5000358600,"Readsboro town, Bennington County, Vermont",206300
2022,5000361000,"Rupert town, Bennington County, Vermont",288200
2022,5000362875,"Sandgate town, Bennington County, Vermont",178800
2022,5000363175,"Searsburg town, Bennington County, Vermont",118800
2022,5000363550,"Shaftsbury town, Bennington County, Vermont",260100
2022,5000369775,"Stamford town, Bennington County, Vermont",258500
2022,5000371425,"Sunderland town, Bennington County, Vermont",241400
2022,5000385075,"Winhall town, Bennington County, Vermont",351200
2022,5000385675,"Woodford town, Bennington County, Vermont",182300
2022,5000502875,"Barnet town, Caledonia County, Vermont",204900
2022,5000510450,"Burke town, Caledonia County, Vermont",277300
2022,5000517125,"Danville town, Caledonia County, Vermont",262900
2022,5000530550,"Groton town, Caledonia County, Vermont",191800
2022,5000531825,"Hardwick town, Caledonia County, Vermont",155500
2022,5000537900,"Kirby town, Caledonia County, Vermont",251200
2022,5000541725,"Lyndon town, Caledonia County, Vermont",209600
2022,5000547725,"Newark town, Caledonia County, Vermont",206900
2022,5000554400,"Peacham town, Caledonia County, Vermont",242600
2022,5000561525,"Ryegate town, Caledonia County, Vermont",210300
2022,5000562200,"St. Johnsbury town, Caledonia County, Vermont",164600
2022,5000564075,"Sheffield town, Caledonia County, Vermont",158000
2022,5000569925,"Stannard town, Caledonia County, Vermont",161500
2022,5000571575,"Sutton town, Caledonia County, Vermont",204600
2022,5000575700,"Walden town, Caledonia County, Vermont",192400
2022,5000577125,"Waterford town, Caledonia County, Vermont",243200
2022,5000583500,"Wheelock town, Caledonia County, Vermont",174300
2022,5000706550,"Bolton town, Chittenden County, Vermont",256000
2022,5000710300,"Buels gore, Chittenden County, Vermont",NA
2022,5000710675,"Burlington city, Chittenden County, Vermont",383300
2022,5000713300,"Charlotte town, Chittenden County, Vermont",628800
2022,5000714875,"Colchester town, Chittenden County, Vermont",334700
2022,5000724175,"Essex town, Chittenden County, Vermont",363600
2022,5000733475,"Hinesburg town, Chittenden County, Vermont",405300
2022,5000734600,"Huntington town, Chittenden County, Vermont",325100
2022,5000736700,"Jericho town, Chittenden County, Vermont",444000
2022,5000745250,"Milton town, Chittenden County, Vermont",313300
2022,5000759275,"Richmond town, Chittenden County, Vermont",396700
